Latitude,Longitude,Bridge_Condition
35.756183,-90.0105,Poor
35.7564,-90.069514,Poor
36.168847,-93.538106,Poor
34.568033,-92.267472,Poor
35.353019,-93.535228,Poor
35.115242,-93.923819,Poor
35.413683,-91.672,Poor
34.731681,-94.050289,Poor
34.725792,-93.982503,Poor
34.865592,-91.199508,Poor
36.273372,-91.333092,Poor
36.081339,-93.772056,Poor
34.019681,-93.437636,Poor
33.968469,-94.208892,Poor
34.792114,-93.921572,Poor
35.456697,-94.310681,Poor
33.815486,-93.139761,Poor
36.150053,-93.739742,Poor
34.211036,-94.050708,Poor
35.377828,-94.365614,Poor
35.475064,-90.789256,Poor
35.475025,-90.786319,Poor
34.80025,-91.750369,Poor
35.274411,-92.203831,Poor
35.764225,-92.220247,Poor
35.785025,-92.214211,Poor
33.760772,-94.148311,Poor
33.7829,-94.148717,Poor
33.860106,-94.021317,Poor
33.741494,-94.155689,Poor
33.694803,-91.483539,Poor
34.171939,-93.075033,Poor
36.099494,-92.959442,Poor
36.109031,-94.534783,Poor
33.046086,-93.522731,Poor
33.24225,-93.999767,Poor
36.201967,-93.856814,Poor
34.929672,-91.1082,Poor
35.698492,-90.148017,Poor
35.698339,-90.122575,Poor
35.026039,-92.409281,Poor
34.970617,-92.418939,Poor
35.490175,-94.220689,Poor
33.903442,-93.296575,Poor
34.235067,-93.007789,Poor
34.980422,-91.492967,Poor
35.449222,-94.315742,Poor
35.364267,-93.759833,Poor
35.431775,-94.329044,Poor
35.927994,-94.184644,Poor
35.449089,-90.675331,Poor
35.590664,-90.113114,Poor
33.754619,-92.599244,Poor
35.385078,-90.814797,Poor
35.371289,-90.922081,Poor
34.235908,-91.043572,Poor
35.409881,-90.3284,Poor
34.105461,-91.964233,Poor
34.486589,-90.610128,Poor
35.448975,-94.217817,Poor
35.911608,-90.014639,Poor
33.615097,-91.390153,Poor
35.528014,-94.046408,Poor
35.357153,-94.365186,Poor
36.475375,-94.250167,Poor
35.378928,-92.530608,Poor
35.105814,-93.307953,Poor
36.406319,-91.579606,Poor
34.617717,-92.268739,Poor
36.070336,-92.152422,Poor
35.939925,-92.119897,Poor
35.678042,-90.58455,Poor
35.125406,-93.90165,Poor
34.295961,-94.176467,Poor
34.297267,-94.160372,Poor
34.781639,-92.159272,Poor
35.144386,-90.881847,Poor
36.213539,-94.161164,Poor
36.225219,-94.191392,Poor
36.151372,-94.357064,Poor
36.351978,-93.265189,Poor
33.389331,-92.124733,Poor
33.984408,-93.13675,Poor
34.224439,-93.326439,Poor
35.437303,-92.127689,Poor
35.819728,-90.78855,Poor
35.797539,-90.377311,Poor
35.735733,-94.103042,Poor
35.50275,-94.096336,Poor
35.474603,-94.061753,Poor
35.37785,-90.253372,Poor
35.323264,-90.379714,Poor
34.940947,-90.334319,Poor
33.851667,-91.227775,Poor
35.273503,-93.934203,Poor
35.433056,-93.995278,Poor
35.464475,-93.778336,Poor
35.546875,-93.965606,Poor
35.530972,-94.040475,Poor
35.530042,-93.89985,Poor
35.461147,-93.787383,Poor
35.495778,-94.003722,Poor
36.452264,-91.990906,Poor
36.451,-91.874978,Poor
36.483003,-91.927719,Poor
36.338014,-91.508319,Poor
36.265339,-91.782806,Poor
36.477292,-91.524856,Poor
34.597061,-93.007692,Poor
34.501339,-92.953011,Poor
34.595469,-93.129067,Poor
33.954497,-93.488297,Poor
34.419331,-92.730928,Poor
33.791797,-93.887147,Poor
35.569764,-91.417075,Poor
35.717733,-91.460264,Poor
36.158756,-91.785081,Poor
34.123139,-91.827658,Poor
34.400275,-92.173333,Poor
34.436761,-92.052964,Poor
35.132222,-93.958053,Poor
35.309661,-93.743331,Poor
35.315831,-93.686111,Poor
35.125694,-94.094475,Poor
34.771808,-91.842697,Poor
36.125008,-93.827531,Poor
36.091331,-93.569611,Poor
36.089772,-93.569581,Poor
36.237219,-93.797303,Poor
36.135108,-93.574692,Poor
36.033897,-93.804481,Poor
35.878619,-93.9085,Poor
36.230525,-93.827025,Poor
33.038333,-94.015831,Poor
33.050331,-93.888153,Poor
35.857931,-90.04905,Poor
35.909111,-90.01815,Poor
33.808056,-93.313889,Poor
33.7329,-93.213303,Poor
33.662392,-92.664872,Poor
34.936853,-93.055389,Poor
34.271142,-90.863961,Poor
34.336381,-91.011497,Poor
34.513081,-91.010361,Poor
34.511719,-90.96505,Poor
34.307511,-91.011681,Poor
34.498464,-91.044303,Poor
34.445247,-90.715233,Poor
34.503661,-90.769425,Poor
35.461411,-90.668297,Poor
34.206694,-94.279892,Poor
34.430672,-94.347503,Poor
34.514789,-94.347053,Poor
34.524944,-94.349556,Poor
34.545972,-94.345558,Poor
34.5285,-94.399392,Poor
34.612217,-93.975242,Poor
34.630131,-94.187364,Poor
34.643775,-94.199347,Poor
34.4207,-94.407639,Poor
34.606403,-93.967461,Poor
34.487847,-93.967247,Poor
35.831647,-92.434989,Poor
35.846792,-92.765519,Poor
36.309242,-91.509583,Poor
34.936669,-91.126458,Poor
35.070861,-90.746811,Poor
34.955319,-90.840667,Poor
36.097253,-94.347831,Poor
36.000978,-94.003564,Poor
35.9525,-94.250136,Poor
35.942806,-94.317306,Poor
35.915722,-94.435531,Poor
36.144694,-94.103972,Poor
36.101081,-94.544167,Poor
36.090558,-94.252,Poor
35.267794,-91.639817,Poor
36.335786,-94.462325,Poor
33.495547,-92.539994,Poor
35.4631,-94.257308,Poor
35.792778,-91.729592,Poor
35.53915,-91.498425,Poor
36.166439,-92.034942,Poor
34.431728,-91.994019,Poor
35.059719,-93.872628,Poor
35.130169,-93.941872,Poor
34.497578,-93.972358,Poor
34.510444,-93.984725,Poor
34.563331,-93.998886,Poor
36.095417,-94.229972,Poor
35.997939,-94.428436,Poor
35.432628,-91.456353,Poor
35.083011,-91.810792,Poor
35.960831,-91.855828,Poor
36.054139,-94.258247,Poor
36.496283,-91.507897,Poor
34.45,-93.308931,Poor
36.240392,-94.225953,Poor
36.323139,-94.554025,Poor
35.981083,-94.173492,Poor
35.8195,-94.346275,Poor
34.300622,-91.333344,Poor
34.287158,-91.335183,Poor
36.484244,-94.465164,Poor
36.295947,-93.297456,Poor
35.156442,-90.196678,Poor
35.156539,-90.187631,Poor
34.117322,-94.018814,Poor
35.144969,-93.9169,Poor
35.293914,-93.732392,Poor
33.423722,-94.025917,Poor
35.047747,-92.793411,Poor
35.060331,-94.244797,Poor
36.059361,-94.155831,Poor
36.069644,-91.618858,Poor
34.383556,-94.369278,Poor
33.585911,-92.867339,Poor
33.751439,-92.235153,Poor
35.192517,-92.045333,Poor
34.738167,-94.106444,Poor
36.013758,-91.906831,Poor
34.529142,-90.651628,Poor
34.716442,-90.883156,Poor
34.59755,-93.131172,Poor
36.072803,-94.475242,Poor
36.043392,-94.136108,Poor
35.658886,-92.321853,Poor
35.407333,-92.179617,Poor
35.812597,-91.594511,Poor
35.891842,-93.855461,Poor
35.0615,-93.802856,Poor
36.203306,-94.261353,Poor
36.059833,-94.311333,Poor
36.100147,-94.283219,Poor
33.096389,-91.302222,Poor
35.379589,-90.234611,Poor
34.466447,-94.344231,Poor
34.524564,-94.128472,Poor
33.943211,-94.254661,Poor
34.746553,-90.970122,Poor
34.761672,-90.988244,Poor
33.946931,-94.162261,Poor
36.237339,-90.225228,Poor
35.549964,-93.867158,Poor
34.459806,-92.771308,Poor
36.079722,-94.474525,Poor
33.85685,-92.223289,Poor
35.744369,-91.434458,Poor
34.221803,-91.994431,Poor
35.72255,-90.349228,Poor
35.563686,-94.388642,Poor
35.997111,-94.527389,Poor
34.428769,-90.839897,Poor
34.240508,-91.994208,Poor
35.552928,-91.599286,Poor
36.077778,-94.505281,Poor
34.93705,-90.708939,Poor
36.333642,-90.251847,Poor
36.244536,-90.302222,Poor
35.996114,-91.740914,Poor
34.473072,-94.351578,Poor
36.19775,-90.491661,Poor
34.30825,-91.771369,Poor
36.288169,-90.434983,Poor
36.330928,-90.264733,Poor
34.687481,-92.891297,Poor
35.570011,-90.335761,Poor
36.230533,-90.389664,Poor
34.465339,-94.374297,Poor
35.593364,-90.780792,Poor
33.845908,-91.482811,Poor
34.901975,-93.859414,Poor
36.280061,-90.31965,Poor
36.117725,-92.055972,Poor
34.371358,-91.980536,Poor
35.486633,-92.037986,Poor
36.326931,-90.241792,Poor
35.315614,-94.352469,Poor
36.454536,-90.206903,Poor
36.486019,-94.572181,Poor
34.997478,-94.3619,Poor
34.496958,-90.696861,Poor
35.671447,-91.037797,Poor
35.838467,-90.72625,Poor
35.790858,-90.618181,Poor
36.006692,-93.711792,Poor
35.849725,-94.416558,Poor
34.650311,-91.831856,Poor
35.649119,-90.580392,Poor
34.62925,-90.697028,Poor
35.627578,-90.58055,Poor
36.215092,-90.289422,Poor
35.844358,-91.631906,Poor
35.794147,-91.366547,Poor
34.349414,-90.910508,Poor
36.020358,-93.860533,Poor
35.525861,-90.812417,Poor
34.712053,-91.879578,Poor
35.842431,-93.814742,Poor
34.7338,-92.885042,Poor
34.680742,-92.924264,Poor
33.32655,-91.429047,Poor
35.407058,-91.019669,Poor
36.058808,-94.350472,Poor
35.119142,-90.390725,Poor
35.955731,-93.701758,Poor
36.390819,-90.425658,Poor
34.442925,-90.767967,Poor
35.156492,-90.770181,Poor
35.35875,-90.7455,Poor
34.893292,-91.89055,Poor
35.71565,-91.405456,Poor
35.672,-90.376083,Poor
34.609161,-90.722236,Poor
34.641681,-90.696778,Poor
35.769756,-92.347778,Poor
34.713347,-92.79715,Poor
33.575353,-92.491286,Poor
36.370961,-90.417083,Poor
36.113378,-90.738481,Poor
34.257511,-92.874686,Poor
35.393586,-92.29725,Poor
35.322319,-90.718331,Poor
35.625258,-90.749108,Poor
35.51115,-90.777533,Poor
36.45575,-94.363656,Poor
35.283858,-93.417253,Poor
36.058481,-94.177489,Poor
35.305694,-94.236581,Poor
36.113414,-93.684447,Poor
35.790589,-93.772667,Poor
33.279628,-91.459831,Poor
36.096478,-91.476381,Poor
33.594422,-92.48725,Poor
35.245614,-94.221711,Poor
35.196669,-94.146492,Poor
35.214733,-94.145936,Poor
35.239617,-94.126069,Poor
36.053572,-94.083108,Poor
33.5538,-92.3824,Poor
34.180381,-93.125183,Poor
35.164311,-90.202111,Poor
35.508097,-93.7995,Poor
33.675831,-92.026939,Poor
35.084219,-93.788172,Poor
35.978589,-94.49925,Poor
35.8648,-92.154336,Poor
35.870131,-92.187606,Poor
35.391233,-90.770411,Poor
36.455003,-90.139,Poor
35.4844,-93.832367,Poor
35.069931,-90.663711,Poor
36.228133,-93.107356,Poor
35.962753,-94.167675,Poor
34.754208,-92.293383,Poor
35.4173,-92.89155,Poor
35.481533,-93.806911,Poor
35.505322,-90.322975,Poor
34.887292,-92.106878,Poor
34.053994,-91.598081,Poor
34.548081,-92.626667,Poor
35.511267,-90.309406,Poor
34.718039,-92.269622,Poor
34.390322,-92.839236,Poor
34.397131,-92.827417,Poor
34.460661,-92.752172,Poor
34.74335,-92.302044,Poor
35.509981,-90.358186,Poor
35.447028,-94.320389,Poor
34.354897,-92.886622,Poor
35.047486,-91.948444,Poor
35.840506,-90.752231,Poor
35.843017,-90.756425,Poor
34.716858,-92.212753,Poor
34.717253,-92.2694,Poor
34.390092,-92.839108,Poor
34.397244,-92.827225,Poor
34.743467,-92.301075,Poor
35.447297,-94.319975,Poor
34.358192,-92.879722,Poor
35.047308,-91.948319,Poor
34.716678,-92.2127,Poor
34.763836,-92.262103,Poor
36.388706,-90.094439,Poor
33.695736,-92.812086,Poor
34.022472,-92.797667,Poor
33.989594,-92.740139,Poor
33.989156,-92.738633,Poor
36.28035,-91.900067,Poor
36.288372,-91.893836,Poor
36.324342,-91.857667,Poor
36.349611,-91.840708,Poor
34.325572,-91.964497,Poor
35.357011,-91.798419,Poor
34.549072,-91.174192,Poor
35.778808,-93.796186,Poor
35.787489,-91.585925,Poor
35.906567,-91.290386,Poor
35.907447,-91.290367,Poor
36.001333,-91.258314,Poor
34.934417,-94.2433,Poor
34.934558,-94.193828,Poor
33.575247,-93.486267,Poor
36.187567,-90.430142,Poor
33.960431,-92.209789,Poor
35.726692,-91.237186,Poor
35.726794,-91.244578,Poor
35.398717,-91.064833,Poor
33.383833,-93.424581,Poor
36.176103,-91.766922,Poor
36.190378,-91.677386,Poor
35.481314,-94.220267,Poor
35.678025,-90.632661,Poor
34.991036,-90.828511,Poor
35.165622,-94.274414,Poor
35.2025,-94.259833,Poor
33.550503,-93.190089,Poor
34.941367,-91.655306,Poor
34.938333,-91.655314,Poor
34.728289,-91.549636,Poor
36.341908,-91.123275,Poor
35.972197,-90.941772,Poor
35.576081,-92.511225,Poor
35.428833,-94.100553,Poor
36.274208,-93.459639,Poor
34.215758,-92.077286,Poor
35.748964,-90.035464,Poor
35.783967,-89.881178,Poor
35.797097,-89.817089,Poor
34.847856,-90.894628,Poor
35.678214,-93.261883,Poor
33.223444,-93.792336,Poor
33.3532,-93.752022,Poor
36.067167,-90.672494,Poor
34.519792,-91.435858,Poor
35.81405,-89.990139,Poor
35.814128,-90.043292,Poor
35.814256,-90.061508,Poor
35.003844,-90.447181,Poor
34.476286,-91.403533,Poor
36.301014,-90.936289,Poor
36.318456,-90.914242,Poor
36.030181,-94.243847,Poor
35.669425,-90.098111,Poor
35.705603,-90.072653,Poor
34.140361,-91.803333,Poor
35.486089,-90.921478,Poor
35.687658,-93.606142,Poor
36.383033,-91.983981,Poor
35.910064,-90.877203,Poor
35.752572,-91.441931,Poor
36.144489,-92.778583,Poor
34.830892,-91.112228,Poor
35.134672,-91.208492,Poor
34.274286,-91.528589,Poor
33.885033,-91.337314,Poor
35.586458,-94.224078,Poor
33.784106,-93.528864,Poor
33.7967,-93.478567,Poor
35.364556,-90.576681,Poor
35.126008,-91.343822,Poor
34.923114,-94.287686,Poor
35.057783,-94.347186,Poor
35.116294,-94.367075,Poor
35.908958,-90.809547,Poor
35.220453,-93.939772,Poor
35.911772,-90.9387,Poor
36.202008,-92.085292,Poor
36.207303,-92.074814,Poor
34.372347,-92.860328,Poor
35.921536,-90.477775,Poor
35.909231,-90.847389,Poor
35.921444,-90.465086,Poor
34.486858,-91.758611,Poor
36.186119,-90.318786,Poor
35.894253,-91.072311,Poor
33.643922,-91.928358,Poor
33.703358,-91.94315,Poor
36.024253,-90.791167,Poor
34.382997,-90.757461,Poor
34.416119,-90.663133,Poor
33.689014,-93.117311,Poor
36.417006,-91.831331,Poor
35.897711,-90.961928,Poor
35.0179,-94.194417,Poor
36.412361,-90.803369,Poor
36.159469,-91.834119,Poor
36.04215,-91.213408,Poor
35.894067,-91.069147,Poor
35.028664,-90.556961,Poor
35.021925,-90.523206,Poor
35.325114,-90.878289,Poor
35.321514,-90.809536,Poor
35.564331,-90.786469,Poor
35.511311,-90.358453,Poor
36.315786,-90.91945,Poor
35.33585,-90.737717,Poor
36.314753,-90.443833,Poor
36.327969,-90.444406,Poor
36.233828,-91.790203,Poor
33.877278,-91.602097,Poor
36.461989,-93.752103,Poor
33.742494,-94.475344,Poor
34.467261,-90.7751,Poor
35.910439,-90.891544,Poor
35.464808,-90.6727,Poor
35.564567,-90.802333,Poor
36.455481,-94.109811,Poor
33.326061,-93.077861,Poor
35.082392,-90.61935,Poor
35.297425,-91.148814,Poor
35.230989,-90.836803,Poor
34.320914,-90.945372,Poor
35.292119,-90.468597,Poor
35.206858,-90.424447,Poor
34.676253,-91.137603,Poor
35.206947,-90.434867,Poor
34.108247,-90.984203,Poor
36.01575,-90.696094,Poor
34.803497,-91.272753,Poor
35.921967,-90.557642,Poor
35.921942,-90.55385,Poor
34.225506,-92.388856,Poor
36.456569,-90.698017,Poor
36.455833,-90.663197,Poor
36.455653,-90.621506,Poor
34.716847,-90.952642,Poor
36.289983,-90.443853,Poor
35.756419,-90.098611,Poor
33.810583,-91.441206,Poor
35.483383,-90.39335,Poor
35.597619,-90.106667,Poor
35.747775,-90.611181,Poor
33.1156,-91.989325,Poor
35.688472,-92.650139,Poor
35.293283,-90.325594,Poor
35.765283,-90.665861,Poor
35.564167,-90.767289,Poor
35.698389,-90.107894,Poor
34.906725,-94.074081,Poor
36.026328,-94.004914,Poor
34.789689,-93.48755,Poor
33.986389,-92.623978,Poor
33.996731,-92.6233,Poor
36.490142,-92.793717,Poor
36.494311,-92.780044,Poor
33.251,-92.178667,Poor
33.806833,-94.147833,Poor
34.6608,-93.9664,Poor
34.6605,-94.0086,Poor
34.705381,-93.763181,Poor
34.8298,-93.57025,Poor
34.6516,-93.8449,Poor
34.510119,-93.471011,Poor
33.693803,-93.964239,Poor
34.299331,-92.055339,Poor
34.3319,-92.087219,Poor
38.999972,-120.939933,Poor
34.10225,-119.104133,Poor
34.112961,-119.092289,Poor
34.11435,-119.13185,Poor
33.237631,-117.394831,Poor
41.524025,-124.035792,Poor
41.553631,-124.060769,Poor
41.856353,-123.911753,Poor
41.730208,-124.106144,Poor
41.731556,-124.090336,Poor
41.725372,-124.075636,Poor
41.686417,-124.066647,Poor
41.728022,-124.065697,Poor
41.687389,-123.991158,Poor
41.691908,-123.998989,Poor
41.721917,-124.051681,Poor
41.863525,-123.310525,Poor
41.778333,-123.037478,Poor
41.824678,-122.997736,Poor
41.311153,-122.764086,Poor
41.932736,-122.587214,Poor
41.847828,-122.456289,Poor
41.407619,-122.432175,Poor
41.722444,-122.369656,Poor
41.822167,-122.848758,Poor
41.724678,-122.6377,Poor
41.931181,-122.441436,Poor
41.215611,-120.930575,Poor
32.796475,-114.565461,Poor
32.859444,-114.493056,Poor
41.481994,-120.538456,Poor
41.223036,-120.548089,Poor
41.459397,-120.907564,Poor
41.187467,-121.028825,Poor
40.843539,-124.082083,Poor
41.162614,-124.111122,Poor
40.744961,-124.199686,Poor
40.891953,-124.080497,Poor
40.590328,-124.156725,Poor
40.614519,-124.20275,Poor
40.943125,-123.633111,Poor
41.301567,-124.047475,Poor
40.870331,-123.96125,Poor
40.613533,-123.851953,Poor
40.22835,-123.857064,Poor
40.781317,-123.878189,Poor
40.191172,-123.564681,Poor
40.313683,-124.2832,Poor
40.435756,-123.769297,Poor
40.637522,-124.28235,Poor
40.107356,-123.795897,Poor
40.368992,-124.362167,Poor
40.41675,-123.935594,Poor
40.752539,-124.182636,Poor
40.460286,-124.336514,Poor
40.270281,-124.226592,Poor
40.669764,-124.204044,Poor
41.337706,-123.52025,Poor
40.057819,-123.786414,Poor
40.353797,-124.007728,Poor
40.323928,-124.004578,Poor
41.087544,-122.706586,Poor
40.585986,-123.259383,Poor
40.576103,-123.088608,Poor
40.73175,-123.257681,Poor
40.489753,-123.071547,Poor
40.675014,-122.970483,Poor
40.389322,-122.285064,Poor
41.017242,-121.621858,Poor
40.632203,-122.555972,Poor
41.123125,-122.325653,Poor
41.144942,-122.31755,Poor
41.148547,-122.316033,Poor
40.549256,-122.354258,Poor
40.520103,-122.345067,Poor
40.758603,-122.318953,Poor
40.554978,-122.231222,Poor
40.655072,-122.332336,Poor
40.855625,-122.32,Poor
40.672053,-122.241108,Poor
41.101383,-121.515153,Poor
40.436625,-122.191878,Poor
40.593533,-122.436275,Poor
40.442475,-122.302022,Poor
40.415492,-120.659483,Poor
40.322428,-120.362089,Poor
40.329086,-120.342047,Poor
40.375514,-120.327572,Poor
40.443108,-120.451942,Poor
40.296086,-120.46,Poor
41.007131,-121.323969,Poor
41.132303,-120.966997,Poor
41.089106,-121.104983,Poor
40.310211,-120.998056,Poor
40.308756,-122.075478,Poor
39.962408,-122.200058,Poor
39.974178,-122.201383,Poor
40.027689,-122.1202,Poor
39.909511,-122.091608,Poor
40.204389,-122.543111,Poor
40.167006,-122.136269,Poor
40.186153,-122.214261,Poor
40.186172,-122.219075,Poor
40.165822,-122.691228,Poor
39.888569,-122.210467,Poor
40.10845,-122.110044,Poor
40.018311,-122.088392,Poor
39.814947,-122.197289,Poor
39.876758,-122.197383,Poor
40.158539,-122.304897,Poor
39.9284,-122.225075,Poor
39.840239,-122.146367,Poor
39.906431,-122.132942,Poor
40.173458,-122.261022,Poor
40.208025,-122.54445,Poor
40.029167,-122.215739,Poor
40.078614,-122.153367,Poor
39.934525,-122.535775,Poor
40.018311,-122.088392,Poor
40.084258,-122.232778,Poor
39.976881,-122.014097,Poor
39.884553,-122.174392,Poor
40.151808,-122.331447,Poor
39.909858,-122.564247,Poor
39.960825,-122.1645,Poor
40.009331,-121.192772,Poor
39.762878,-120.336767,Poor
39.762875,-120.336078,Poor
39.869714,-121.173808,Poor
39.037783,-123.145828,Poor
39.624767,-123.463914,Poor
38.972428,-123.686953,Poor
39.226044,-123.769067,Poor
39.021094,-123.133417,Poor
39.563364,-123.433597,Poor
39.243389,-123.200125,Poor
39.24345,-123.198239,Poor
39.555431,-123.419161,Poor
39.587444,-123.44885,Poor
39.2544,-123.213392,Poor
39.529011,-123.462247,Poor
39.085764,-123.484608,Poor
38.779406,-123.499939,Poor
39.233086,-123.200211,Poor
39.202533,-123.203811,Poor
39.281853,-123.303033,Poor
39.524867,-123.733089,Poor
38.993892,-123.434769,Poor
39.749136,-123.181481,Poor
39.177208,-123.414072,Poor
39.008511,-123.368147,Poor
39.229492,-123.464653,Poor
39.33655,-123.110578,Poor
39.338333,-123.748333,Poor
39.387778,-123.732047,Poor
39.370869,-123.655764,Poor
39.393156,-123.740456,Poor
39.276611,-123.784753,Poor
39.524189,-122.172983,Poor
39.523622,-122.119847,Poor
39.521603,-122.06485,Poor
39.457231,-121.995958,Poor
39.464361,-121.973231,Poor
39.464267,-121.953472,Poor
39.464108,-121.925231,Poor
39.611375,-122.207169,Poor
39.587108,-122.116983,Poor
39.420014,-121.941228,Poor
39.420225,-121.904658,Poor
39.4201,-121.8929,Poor
39.717225,-122.007789,Poor
39.790258,-122.519364,Poor
39.458036,-122.086283,Poor
39.480736,-121.967733,Poor
39.467542,-121.930078,Poor
39.680297,-122.530231,Poor
39.682772,-122.536239,Poor
39.538781,-122.266592,Poor
39.793475,-122.533678,Poor
39.506469,-122.453828,Poor
39.535964,-122.453336,Poor
39.539136,-122.453278,Poor
39.4201,-121.8929,Poor
39.767075,-122.196717,Poor
39.503428,-122.525997,Poor
39.731567,-122.413406,Poor
39.538875,-122.173928,Poor
39.754308,-121.845069,Poor
39.704764,-121.771331,Poor
39.653406,-121.740769,Poor
39.660758,-121.749558,Poor
39.673922,-121.766894,Poor
39.743669,-121.875908,Poor
39.818739,-121.431717,Poor
39.738247,-121.803792,Poor
39.334678,-121.6344,Poor
39.47915,-121.777525,Poor
39.314714,-121.635361,Poor
39.4279,-121.678108,Poor
39.758292,-121.795964,Poor
39.531275,-121.568822,Poor
39.629158,-121.938244,Poor
39.640192,-121.663094,Poor
39.535858,-121.549567,Poor
39.607833,-121.671617,Poor
39.753283,-121.829217,Poor
39.840336,-122.015936,Poor
39.796789,-121.951825,Poor
39.735522,-121.890914,Poor
39.658819,-121.761736,Poor
39.665614,-121.746297,Poor
39.434536,-121.566753,Poor
39.537442,-121.747461,Poor
39.50095,-121.650772,Poor
39.419872,-121.881269,Poor
39.81565,-121.581314,Poor
39.606494,-120.609236,Poor
39.621228,-120.611417,Poor
39.686728,-120.408933,Poor
39.695006,-120.408853,Poor
39.672628,-120.239622,Poor
39.569756,-120.822336,Poor
39.069861,-122.584325,Poor
39.082358,-122.604103,Poor
38.849367,-122.675228,Poor
39.419975,-122.9791,Poor
39.165092,-122.645567,Poor
38.8451,-122.659378,Poor
38.846178,-122.664211,Poor
38.965892,-122.026047,Poor
39.056939,-122.085925,Poor
39.101083,-122.114778,Poor
39.156803,-122.144231,Poor
39.129042,-122.132764,Poor
39.174317,-122.154803,Poor
39.127664,-122.283039,Poor
39.275461,-122.104306,Poor
39.028056,-122.064653,Poor
38.925328,-121.914775,Poor
39.307342,-122.326803,Poor
39.090475,-122.078886,Poor
39.284036,-122.191536,Poor
38.969358,-121.989139,Poor
39.126614,-122.191433,Poor
39.098392,-121.992428,Poor
39.125372,-121.955642,Poor
39.365286,-122.116008,Poor
39.369806,-122.229669,Poor
39.164172,-122.442022,Poor
39.264308,-122.479294,Poor
39.365178,-122.550294,Poor
